id,student_id,account_id,resource_type,score,quiz_id,etl_last_updated_ts
10460177,1100018,8400001,movie,0,,2024-10-31 00:00:00
10460234,1100002,8400001,movie,0,,2024-11-30 00:00:00
10460371,1100029,8400002,quiz,9,88.0,2024-10-18 00:00:00
10460545,1100012,8400001,movie,0,,2024-11-08 00:00:00
10460733,1100038,0,quiz,8,52.0,2024-10-30 00:00:00
10460929,1100059,0,quiz,8,76.0,2024-12-04 00:00:00
10461032,1100035,8400002,movie,0,,2024-12-03 00:00:00
10461073,1100008,0,movie,0,,2024-10-17 00:00:00
10461373,1100050,8400001,quiz,3,64.0,2024-11-27 00:00:00
10461374,1100090,8400001,movie,0,,2025-01-17 00:00:00
10461520,1100086,8400002,movie,0,,2024-11-11 00:00:00
10461616,1100003,0,movie,0,,2024-12-05 00:00:00
10461762,1100035,8400002,quiz,7,63.0,2024-11-07 00:00:00
10461886,1100070,8400001,movie,0,,2024-10-22 00:00:00
10461966,1100024,0,quiz,9,76.0,2024-10-20 23:59:58
10461992,1100034,8400001,movie,0,,2024-11-21 00:00:00
10462023,1100069,8400002,movie,0,,2024-12-29 00:00:00
10462034,1100058,8400001,movie,0,,2024-10-31 00:00:00
10462087,1100088,0,movie,0,,2024-11-17 23:59:58
10462091,1100070,8400001,movie,0,,2024-11-07 00:00:00
10462360,1100041,8400001,movie,0,,2024-10-18 00:00:00
10462756,1100070,0,quiz,4,95.0,2024-11-10 23:59:58
10462863,1100066,0,movie,0,,2024-11-14 00:00:00
10462877,1100012,8400001,movie,0,,2024-12-10 00:00:00
10463020,1100039,8400002,movie,0,,2024-11-28 00:00:00
10463076,1100073,8400002,quiz,5,86.0,2024-10-25 00:00:00
10463112,1100032,8400001,movie,0,,2024-12-10 00:00:00
10463139,1100086,8400002,movie,0,,2025-01-17 00:00:00
10463280,1100072,0,movie,0,,2024-10-28 00:00:00
10463310,1100079,8400001,quiz,7,67.0,2024-10-22 00:00:00
10463334,1100002,0,quiz,7,87.0,2024-12-02 23:59:58
10463797,1100040,8400001,movie,0,,2024-11-04 00:00:00
10463941,1100070,0,quiz,7,63.0,2024-12-03 23:59:58
10463971,1100095,8400001,quiz,7,72.0,2024-10-22 00:00:00
10463998,1100034,8400001,quiz,9,60.0,2024-10-24 00:00:00
10464316,1100098,8400001,movie,0,,2024-10-25 00:00:00
10464394,1100072,0,quiz,9,92.0,2024-10-17 00:00:00
10464434,1100004,8400002,quiz,5,67.0,2024-12-11 00:00:00
10464474,1100087,0,quiz,8,56.0,2025-01-05 23:59:58
10464627,1100087,0,quiz,8,79.0,2025-01-15 00:00:00
10464734,1100055,0,movie,0,,2024-10-30 00:00:00
10464743,1100053,0,movie,0,,2024-11-18 23:59:58
10464921,1100061,8400002,movie,0,,2025-01-06 00:00:00
10465025,1100096,0,movie,0,,2024-12-17 00:00:00
10465122,1100058,8400001,quiz,7,61.0,2024-11-14 00:00:00
10465158,1100053,8400002,movie,0,,2025-01-03 00:00:00
10465199,1100060,0,movie,0,,2024-11-01 23:59:58
10465316,1100070,0,movie,0,,2024-11-29 23:59:58
10465487,1100051,8400002,movie,0,,2024-10-20 00:00:00
10465697,1100012,8400001,movie,0,,2024-12-17 00:00:00
10465738,1100013,8400002,movie,0,,2024-10-31 00:00:00
10466012,1100050,8400001,movie,0,,2024-12-06 00:00:00
10466042,1100073,8400002,movie,0,,2024-11-18 00:00:00
10466139,1100056,0,movie,0,,2024-10-21 00:00:00
10466493,1100039,0,quiz,4,95.0,2024-12-17 23:59:58
10466606,1100035,8400002,movie,0,,2024-11-02 00:00:00
10466780,1100022,0,quiz,3,95.0,2025-01-16 00:00:00
10466845,1100091,0,quiz,7,97.0,2024-12-13 00:00:00
10466848,1100008,0,quiz,10,93.0,2024-10-20 23:59:58
10467010,1100013,8400002,movie,0,,2024-10-18 00:00:00
10467035,1100060,0,quiz,5,69.0,2025-01-08 23:59:58
10467048,1100090,8400001,movie,0,,2024-10-18 00:00:00
10467072,1100017,8400002,quiz,6,54.0,2025-01-14 00:00:00
10467077,1100060,8400002,movie,0,,2024-11-08 00:00:00
10467129,1100056,0,quiz,2,75.0,2024-11-06 00:00:00
10467166,1100068,0,quiz,4,94.0,2024-12-20 00:00:00
10467410,1100015,0,movie,0,,2024-11-05 00:00:00
10467416,1100061,8400002,movie,0,,2025-01-03 00:00:00
10467463,1100023,0,movie,0,,2024-11-04 00:00:00
10467528,1100045,0,quiz,10,73.0,2024-11-04 00:00:00
10467766,1100017,8400002,movie,0,,2024-11-15 00:00:00
10467790,1100005,8400002,movie,0,,2024-10-22 00:00:00
10467919,1100033,8400001,quiz,9,57.0,2024-10-21 00:00:00
10467936,1100037,0,movie,0,,2024-10-25 00:00:00
10468028,1100032,8400001,movie,0,,2024-11-07 00:00:00
10468041,1100043,0,movie,0,,2025-01-06 00:00:00
10468281,1100005,8400002,movie,0,,2025-01-06 00:00:00
10468665,1100094,8400002,quiz,4,79.0,2024-10-18 00:00:00
10468823,1100008,0,movie,0,,2024-11-12 00:00:00
10468979,1100039,0,quiz,10,50.0,2025-01-15 23:59:58
10469321,1100052,8400001,movie,0,,2024-10-22 00:00:00
10469383,1100049,8400002,movie,0,,2024-11-22 00:00:00
10469450,1100055,0,movie,0,,2024-11-13 00:00:00
10469619,1100027,0,quiz,8,55.0,2024-10-25 00:00:00
10469821,1100060,8400002,quiz,8,78.0,2024-11-04 00:00:00
10469839,1100097,8400002,movie,0,,2025-01-06 00:00:00
10469905,1100024,0,movie,0,,2024-11-04 23:59:58
10469951,1100024,0,movie,0,,2024-11-12 00:00:00
10469962,1100035,8400002,quiz,6,56.0,2024-12-11 00:00:00
10470069,1100002,8400001,quiz,6,62.0,2024-11-13 00:00:00
10470201,1100082,0,movie,0,,2025-01-14 00:00:00
10470230,1100075,8400002,movie,0,,2024-10-25 00:00:00
10470264,1100096,0,movie,0,,2024-10-31 00:00:00
10470508,1100018,8400001,quiz,8,63.0,2025-01-13 00:00:00
10470563,1100068,0,movie,0,,2025-01-13 23:59:58
10470571,1100058,8400001,quiz,8,70.0,2024-11-20 00:00:00
10470714,1100047,8400001,movie,0,,2024-10-30 00:00:00
10471269,1100036,0,quiz,6,98.0,2024-10-20 23:59:58
10471308,1100081,8400001,quiz,4,54.0,2024-11-08 00:00:00
10471495,1100097,8400002,movie,0,,2024-11-21 00:00:00
10471556,1100052,8400001,movie,0,,2025-01-13 00:00:00
10471562,1100073,8400002,quiz,0,98.0,2024-11-02 00:00:00
10471607,1100066,0,movie,0,,2024-11-19 23:59:58
10471617,1100086,8400002,quiz,7,83.0,2024-10-21 00:00:00
10471752,1100090,8400001,quiz,7,65.0,2025-01-08 00:00:00
10471800,1100017,8400002,quiz,5,85.0,2025-01-08 00:00:00
10471816,1100035,8400002,quiz,7,57.0,2024-11-18 00:00:00
10471857,1100007,8400002,movie,0,,2024-12-12 00:00:00
10472333,1100003,0,quiz,5,68.0,2024-12-06 00:00:00
10472372,1100022,0,movie,0,,2024-11-26 00:00:00
10472376,1100080,0,movie,0,,2024-12-05 00:00:00
10472448,1100089,8400002,movie,0,,2024-12-09 00:00:00
10472519,1100077,0,movie,0,,2025-01-13 23:59:58
10472584,1100039,8400002,movie,0,,2024-12-02 00:00:00
10472682,1100049,8400002,movie,0,,2024-11-07 00:00:00
10472912,1100046,8400002,movie,0,,2024-10-30 00:00:00
10472985,1100095,8400001,quiz,7,82.0,2024-11-01 00:00:00
10472988,1100045,0,movie,0,,2025-01-07 00:00:00
10472995,1100041,8400001,movie,0,,2024-11-25 00:00:00
10473106,1100096,0,movie,0,,2025-01-14 23:59:58
10473407,1100036,0,movie,0,,2024-12-03 00:00:00
10473492,1100094,8400002,movie,0,,2024-12-11 00:00:00
10473606,1100017,8400002,quiz,6,54.0,2024-10-23 00:00:00
10474195,1100037,0,movie,0,,2024-11-08 00:00:00
10474325,1100055,0,movie,0,,2024-11-12 00:00:00
10474465,1100088,0,movie,0,,2024-10-20 00:00:00
10474469,1100004,8400002,quiz,6,54.0,2024-10-17 00:00:00
10474609,1100013,8400002,movie,0,,2024-11-19 00:00:00
10474685,1100095,8400001,quiz,8,52.0,2024-10-26 00:00:00
10474740,1100094,8400002,movie,0,,2024-12-05 00:00:00
10474841,1100078,8400002,quiz,8,91.0,2024-10-26 00:00:00
10474912,1100013,8400002,movie,0,,2024-11-22 00:00:00
10474972,1100022,0,movie,0,,2024-12-02 23:59:58
10474990,1100025,8400002,movie,0,,2025-01-08 00:00:00
10475039,1100055,0,quiz,10,100.0,2024-11-21 23:59:58
10475205,1100060,0,movie,0,,2024-12-12 23:59:58
10475210,1100070,8400001,quiz,9,74.0,2024-11-04 00:00:00
10475477,1100079,8400001,movie,0,,2024-11-12 00:00:00
10475644,1100008,0,movie,0,,2024-10-16 23:59:58
10475727,1100088,0,quiz,8,78.0,2024-10-30 23:59:58
10475790,1100051,0,movie,0,,2024-10-23 23:59:58
10475897,1100014,0,quiz,4,61.0,2024-10-22 00:00:00
10476150,1100087,0,movie,0,,2025-01-16 00:00:00
10476153,1100065,0,quiz,9,63.0,2025-01-16 23:59:58
10476279,1100052,8400001,movie,0,,2024-10-25 00:00:00
10476351,1100043,0,movie,0,,2024-11-13 00:00:00
10476358,1100041,8400001,movie,0,,2024-11-01 00:00:00
10476688,1100098,8400001,movie,0,,2025-01-12 00:00:00
10476694,1100001,0,quiz,5,61.0,2024-12-11 00:00:00
10477014,1100003,0,movie,0,,2024-10-22 00:00:00
10477343,1100056,0,quiz,6,54.0,2024-11-06 23:59:58
10477393,1100054,8400001,movie,0,,2024-11-15 00:00:00
10477475,1100012,8400001,quiz,9,78.0,2025-01-09 00:00:00
10477576,1100086,0,movie,0,,2024-12-18 23:59:58
10477592,1100092,8400002,movie,0,,2025-01-17 00:00:00
10477796,1100015,0,movie,0,,2024-10-23 00:00:00
10477832,1100097,0,quiz,4,92.0,2024-11-17 23:59:58
10477942,1100066,0,movie,0,,2025-01-16 00:00:00
10477999,1100093,8400001,movie,0,,2024-11-18 00:00:00
10478207,1100031,0,movie,0,,2025-01-04 23:59:58
10478317,1100091,0,quiz,4,85.0,2024-11-12 23:59:58
10478567,1100008,0,movie,0,,2024-11-19 00:00:00
10478667,1100095,8400001,quiz,8,92.0,2024-12-02 00:00:00
10478683,1100036,0,movie,0,,2024-11-11 00:00:00
10478689,1100051,8400002,movie,0,,2024-12-16 00:00:00
10478843,1100057,0,movie,0,,2024-10-18 00:00:00
10479004,1100006,8400001,movie,0,,2024-12-13 00:00:00
10479167,1100022,0,movie,0,,2024-11-20 00:00:00
10479249,1100064,8400002,quiz,10,68.0,2025-01-17 00:00:00
10479287,1100032,8400001,movie,0,,2024-11-04 00:00:00
10479358,1100090,8400001,movie,0,,2024-11-11 00:00:00
10479694,1100021,8400002,quiz,5,98.0,2024-10-24 00:00:00
10479778,1100010,0,movie,0,,2024-12-27 00:00:00
10479783,1100034,8400001,movie,0,,2024-10-30 00:00:00
10480047,1100031,0,movie,0,,2024-12-09 23:59:58
10480312,1100043,0,movie,0,,2024-12-02 00:00:00
10480626,1100041,8400001,quiz,5,88.0,2024-11-05 00:00:00
10480886,1100030,8400001,movie,0,,2024-12-12 00:00:00
10481009,1100047,8400001,movie,0,,2025-01-07 00:00:00
10481236,1100077,8400002,movie,0,,2024-12-05 00:00:00
10481248,1100088,0,quiz,8,100.0,2025-01-07 00:00:00
10481353,1100024,0,quiz,5,53.0,2025-01-07 00:00:00
10481392,1100036,0,quiz,7,86.0,2024-11-22 00:00:00
10481415,1100046,8400002,quiz,9,66.0,2024-12-16 00:00:00
10481477,1100018,8400001,quiz,7,94.0,2024-12-18 00:00:00
10481528,1100076,0,movie,0,,2025-01-08 00:00:00
10481805,1100045,0,movie,0,,2025-01-16 00:00:00
10481922,1100033,8400001,movie,0,,2024-11-14 00:00:00
10481961,1100063,8400001,quiz,3,90.0,2024-12-02 00:00:00
10481986,1100033,8400001,quiz,9,94.0,2024-10-28 00:00:00
10481994,1100031,8400001,movie,0,,2024-12-10 00:00:00
10482034,1100006,8400001,quiz,7,85.0,2024-10-21 00:00:00
10482118,1100036,0,quiz,5,85.0,2024-11-06 00:00:00
10482157,1100026,0,quiz,9,82.0,2025-01-16 23:59:58
10482158,1100064,0,movie,0,,2024-11-20 23:59:58
10482203,1100029,8400002,movie,0,,2024-11-11 00:00:00
10482395,1100031,8400001,quiz,5,80.0,2024-11-11 00:00:00
10482404,1100097,8400002,quiz,4,72.0,2024-12-16 00:00:00
10482470,1100052,8400001,quiz,8,69.0,2024-12-10 00:00:00
10482627,1100005,8400002,movie,0,,2025-01-06 00:00:00
10482687,1100089,8400002,movie,0,,2024-11-04 00:00:00
10482997,1100025,8400002,movie,0,,2024-11-14 00:00:00
10483539,1100008,0,movie,0,,2024-10-31 00:00:00
10483790,1100041,8400001,movie,0,,2024-11-12 00:00:00
10483852,1100016,8400002,movie,0,,2024-11-26 00:00:00
10483887,1100092,0,quiz,3,80.0,2024-10-29 23:59:58
10483948,1100066,0,quiz,8,60.0,2024-11-12 23:59:58
10484005,1100062,0,quiz,8,93.0,2024-11-05 00:00:00
10484174,1100014,0,movie,0,,2025-01-10 00:00:00
10484224,1100030,8400001,quiz,4,53.0,2024-10-25 00:00:00
10484340,1100007,8400002,movie,0,,2024-11-04 00:00:00
10484553,1100008,0,movie,0,,2024-12-11 23:59:58
10484766,1100085,0,movie,0,,2024-11-04 23:59:58
10485005,1100019,0,quiz,4,65.0,2024-11-08 00:00:00
10485040,1100069,8400002,movie,0,,2024-10-23 00:00:00
10485161,1100037,0,quiz,3,75.0,2024-11-14 23:59:58
10485261,1100028,8400001,movie,0,,2024-11-12 00:00:00
10485388,1100054,0,movie,0,,2024-10-23 23:59:58
10485527,1100096,0,quiz,7,79.0,2024-12-10 00:00:00
10485602,1100060,0,movie,0,,2024-10-31 23:59:58
10485722,1100056,0,movie,0,,2024-11-14 00:00:00
10486156,1100056,0,movie,0,,2024-11-11 00:00:00
10486821,1100052,0,quiz,10,55.0,2024-11-05 23:59:58
10486851,1100042,0,quiz,7,90.0,2024-11-23 23:59:58
10487167,1100064,8400002,quiz,7,100.0,2024-12-12 00:00:00
10487245,1100042,0,movie,0,,2024-11-19 00:00:00
10487476,1100073,8400002,movie,0,,2024-12-18 00:00:00
10487741,1100073,8400002,quiz,6,61.0,2024-12-20 00:00:00
10488237,1100028,8400001,movie,0,,2024-12-16 00:00:00
10488428,1100080,0,quiz,1,78.0,2024-11-12 00:00:00
10488964,1100029,0,movie,0,,2024-11-03 23:59:58
10489139,1100010,0,movie,0,,2024-11-28 00:00:00
10489188,1100066,0,quiz,7,98.0,2024-11-19 00:00:00
10489239,1100027,0,quiz,8,57.0,2024-10-25 00:00:00
10489254,1100042,0,quiz,9,97.0,2025-01-09 00:00:00
10489330,1100063,8400001,quiz,10,76.0,2024-10-30 00:00:00
10489421,1100032,8400001,quiz,4,59.0,2024-12-06 00:00:00
10490031,1100097,0,movie,0,,2024-11-21 23:59:58
10490117,1100053,8400002,quiz,7,93.0,2025-01-08 00:00:00
10490133,1100096,0,quiz,5,79.0,2024-12-10 00:00:00
10490219,1100032,8400001,quiz,5,60.0,2025-01-10 00:00:00
10490342,1100087,0,movie,0,,2024-12-05 00:00:00
10490380,1100037,0,quiz,4,74.0,2024-11-05 00:00:00
10490545,1100049,0,movie,0,,2024-11-17 23:59:58
10490571,1100067,8400001,quiz,7,66.0,2024-11-15 00:00:00
10490897,1100014,0,movie,0,,2025-01-09 00:00:00
10490957,1100020,0,movie,0,,2024-11-28 23:59:58
10491020,1100067,8400001,movie,0,,2024-11-22 00:00:00
10491025,1100054,0,quiz,6,58.0,2024-12-09 23:59:58
10491053,1100079,8400001,movie,0,,2024-10-21 00:00:00
10491059,1100036,0,movie,0,,2024-10-23 00:00:00
10491096,1100076,0,movie,0,,2024-11-08 00:00:00
10491204,1100063,8400001,quiz,6,90.0,2024-10-22 00:00:00
10491238,1100011,0,movie,0,,2024-11-22 00:00:00
10491526,1100023,0,quiz,9,83.0,2024-11-26 00:00:00
10491570,1100020,0,movie,0,,2024-11-04 00:00:00
10491581,1100007,8400002,movie,0,,2024-12-12 00:00:00
10491805,1100086,8400002,movie,0,,2024-11-07 00:00:00
10491831,1100086,8400002,movie,0,,2024-11-12 00:00:00
10491935,1100032,0,movie,0,,2024-11-11 23:59:58
10492050,1100005,0,movie,0,,2024-10-31 23:59:58
10492094,1100080,0,quiz,8,87.0,2024-10-28 23:59:58
10492101,1100089,8400002,quiz,4,57.0,2024-11-03 00:00:00
10492185,1100043,0,movie,0,,2024-10-29 00:00:00
10492196,1100014,0,movie,0,,2024-10-23 00:00:00
10492247,1100034,8400001,quiz,10,76.0,2024-11-14 00:00:00
10492288,1100054,8400001,quiz,7,75.0,2024-10-29 00:00:00
10492495,1100030,8400001,movie,0,,2024-12-13 00:00:00
10492576,1100089,0,quiz,4,100.0,2024-10-31 23:59:58
10492714,1100018,8400001,movie,0,,2025-01-14 00:00:00
10492913,1100053,8400002,quiz,4,80.0,2024-12-02 00:00:00
10493032,1100090,8400001,quiz,7,51.0,2024-12-17 00:00:00
10493292,1100013,8400002,quiz,4,61.0,2024-12-06 00:00:00
10493497,1100099,0,movie,0,,2025-01-06 23:59:58
10493690,1100054,8400001,quiz,6,69.0,2024-11-20 00:00:00
10493863,1100054,8400001,quiz,8,68.0,2025-01-13 00:00:00
10493976,1100008,0,movie,0,,2024-12-13 00:00:00
10494341,1100059,0,movie,0,,2025-01-17 00:00:00
10494592,1100039,8400002,quiz,6,83.0,2024-12-05 00:00:00
10494999,1100049,8400002,movie,0,,2024-12-16 00:00:00
10495029,1100045,0,movie,0,,2024-11-13 23:59:58
10495097,1100030,8400001,movie,0,,2024-11-11 00:00:00
10495131,1100022,0,quiz,1,88.0,2024-12-19 00:00:00
10495387,1100078,8400002,quiz,6,65.0,2025-01-17 00:00:00
10495468,1100098,0,movie,0,,2024-10-20 23:59:58
10495670,1100026,8400001,movie,0,,2024-11-18 00:00:00
10495675,1100008,0,movie,0,,2024-11-06 23:59:58
10495735,1100093,8400001,movie,0,,2025-01-17 00:00:00
10495743,1100042,0,quiz,10,50.0,2024-12-04 00:00:00
10496052,1100076,0,movie,0,,2024-10-24 00:00:00
10496147,1100031,8400001,movie,0,,2024-11-22 00:00:00
10496198,1100018,0,movie,0,,2024-12-08 23:59:58
10496300,1100019,0,quiz,6,53.0,2024-11-11 00:00:00
10496484,1100044,0,movie,0,,2024-12-27 23:59:58
10496615,1100091,0,movie,0,,2024-11-14 00:00:00
10496669,1100079,8400001,movie,0,,2024-11-07 00:00:00
10496705,1100084,8400001,quiz,7,69.0,2024-10-24 00:00:00
10496723,1100071,0,quiz,6,86.0,2024-10-28 00:00:00
10496798,1100084,8400001,quiz,8,87.0,2024-11-04 00:00:00
10496861,1100010,0,quiz,7,79.0,2024-11-26 23:59:58
10496918,1100004,8400002,quiz,7,66.0,2024-11-12 00:00:00
10496960,1100003,0,movie,0,,2024-11-03 23:59:58
10497159,1100035,8400002,movie,0,,2024-10-21 00:00:00
10497313,1100002,0,movie,0,,2024-11-26 23:59:58
10497386,1100098,8400001,movie,0,,2024-12-03 00:00:00
10497462,1100065,0,movie,0,,2024-12-15 23:59:58
10497487,1100099,8400002,movie,0,,2024-11-03 00:00:00
10497809,1100021,8400002,movie,0,,2024-10-28 00:00:00
10498057,1100065,8400001,movie,0,,2024-12-09 00:00:00
10498130,1100089,8400002,quiz,4,76.0,2024-11-04 00:00:00
10498188,1100055,0,movie,0,,2024-12-02 00:00:00
10498195,1100001,0,movie,0,,2024-10-21 00:00:00
10498238,1100059,0,movie,0,,2024-11-14 23:59:58
10498324,1100012,0,movie,0,,2024-11-06 23:59:58
10498396,1100098,8400001,quiz,5,55.0,2024-12-16 00:00:00
10498730,1100015,0,quiz,2,66.0,2024-11-01 00:00:00
10498867,1100022,0,quiz,0,82.0,2024-10-25 00:00:00
10498880,1100007,8400002,movie,0,,2025-01-17 00:00:00
10499396,1100052,8400001,quiz,8,61.0,2024-10-21 00:00:00
10499671,1100027,0,movie,0,,2024-12-03 23:59:58
10500154,1100031,8400001,movie,0,,2024-12-11 00:00:00
10500198,1100054,8400001,movie,0,,2024-12-10 00:00:00
10500350,1100061,8400002,movie,0,,2024-12-12 00:00:00
10500353,1100083,0,movie,0,,2024-11-26 23:59:58
10500394,1100063,0,movie,0,,2025-01-14 23:59:58
10500605,1100098,8400001,movie,0,,2024-12-04 00:00:00
10500638,1100024,0,movie,0,,2024-10-25 00:00:00
10500850,1100001,0,movie,0,,2024-11-20 00:00:00
10501087,1100024,0,movie,0,,2024-11-05 00:00:00
10501179,1100091,0,movie,0,,2024-11-11 23:59:58
10501184,1100030,8400001,quiz,9,72.0,2024-10-21 00:00:00
10501263,1100075,0,movie,0,,2025-01-13 23:59:58
10501367,1100081,8400001,movie,0,,2024-11-02 00:00:00
10501370,1100061,8400002,quiz,9,100.0,2024-11-19 00:00:00
10501490,1100013,8400002,movie,0,,2024-10-24 00:00:00
10501494,1100009,0,movie,0,,2024-12-01 23:59:58
10501508,1100090,8400001,movie,0,,2024-10-17 00:00:00
10501518,1100054,0,movie,0,,2025-01-15 23:59:58
10501521,1100029,0,quiz,7,78.0,2024-11-11 23:59:58
10501604,1100027,0,quiz,7,73.0,2025-01-01 00:00:00
10501842,1100098,8400001,movie,0,,2024-11-12 00:00:00
10502056,1100009,8400002,quiz,2,69.0,2024-11-21 00:00:00
10502155,1100003,0,quiz,7,96.0,2024-11-16 00:00:00
10502190,1100033,8400001,movie,0,,2024-10-29 00:00:00
10502489,1100070,0,movie,0,,2024-11-11 23:59:58
10502556,1100067,0,quiz,5,81.0,2024-11-12 23:59:58
10502608,1100097,8400002,movie,0,,2025-01-15 00:00:00
10502622,1100073,8400002,movie,0,,2024-12-04 00:00:00
10502819,1100083,0,quiz,9,100.0,2024-12-03 23:59:58
10503185,1100004,0,movie,0,,2024-12-26 23:59:58
10503202,1100089,8400002,quiz,6,76.0,2024-10-25 00:00:00
10503250,1100035,0,movie,0,,2024-12-12 23:59:58
10503403,1100077,8400002,quiz,9,80.0,2025-01-17 00:00:00
10503428,1100069,8400002,movie,0,,2024-11-19 00:00:00
10503557,1100042,0,movie,0,,2024-11-19 00:00:00
10503619,1100078,8400002,movie,0,,2025-01-15 00:00:00
10503764,1100080,0,movie,0,,2025-01-15 00:00:00
10503792,1100046,0,quiz,7,72.0,2024-12-10 23:59:58
10503970,1100085,8400002,movie,0,,2024-11-27 00:00:00
10504033,1100096,0,movie,0,,2024-12-01 23:59:58
10504254,1100021,0,quiz,6,64.0,2024-10-22 23:59:58
10504279,1100063,0,movie,0,,2025-01-16 23:59:58
10504354,1100021,0,movie,0,,2024-12-09 23:59:58
10504407,1100090,8400001,movie,0,,2024-11-04 00:00:00
10504540,1100097,8400002,movie,0,,2024-10-22 00:00:00
10504660,1100059,0,quiz,7,62.0,2025-01-08 00:00:00
10504887,1100098,8400001,movie,0,,2024-12-16 00:00:00
10505014,1100068,0,quiz,9,88.0,2025-01-14 00:00:00
10505087,1100010,0,movie,0,,2024-10-23 00:00:00
10505171,1100001,0,movie,0,,2025-01-08 23:59:58
10505250,1100075,8400002,quiz,4,94.0,2024-11-05 00:00:00
10505273,1100042,0,movie,0,,2024-12-02 00:00:00
10505409,1100057,0,movie,0,,2024-12-17 23:59:58
10505544,1100071,0,movie,0,,2024-10-30 00:00:00
10505612,1100040,8400001,quiz,7,90.0,2024-11-07 00:00:00
10505811,1100013,8400002,movie,0,,2024-10-17 00:00:00
10506115,1100050,0,movie,0,,2024-12-11 23:59:58
10506157,1100092,8400002,quiz,7,81.0,2024-11-21 00:00:00
10506179,1100016,0,quiz,8,85.0,2024-10-18 23:59:58
10506355,1100038,0,quiz,7,83.0,2024-10-23 00:00:00
10506457,1100073,8400002,movie,0,,2025-01-14 00:00:00
10506523,1100055,0,quiz,5,64.0,2025-01-09 00:00:00
10506813,1100094,8400002,movie,0,,2024-11-04 00:00:00
10506861,1100097,8400002,movie,0,,2024-11-05 00:00:00
10506888,1100061,8400002,quiz,3,91.0,2024-10-21 00:00:00
10506889,1100001,0,quiz,8,57.0,2024-12-11 00:00:00
10506916,1100033,0,movie,0,,2024-11-01 23:59:58
10507185,1100050,8400001,quiz,6,56.0,2024-10-30 00:00:00
10507310,1100031,8400001,movie,0,,2024-11-01 00:00:00
10507845,1100024,0,movie,0,,2025-01-17 00:00:00
10507861,1100070,0,quiz,6,64.0,2024-10-20 23:59:58
10507875,1100025,0,movie,0,,2024-11-05 23:59:58
10507918,1100010,0,quiz,9,54.0,2024-11-15 00:00:00
10507964,1100074,0,quiz,0,53.0,2024-10-31 23:59:58
10508052,1100046,8400002,quiz,7,55.0,2025-01-17 00:00:00
10508123,1100005,8400002,movie,0,,2025-01-15 00:00:00
10508151,1100078,0,quiz,7,76.0,2024-12-05 23:59:58
10508164,1100050,8400001,quiz,5,84.0,2024-11-21 00:00:00
10508232,1100011,0,movie,0,,2024-11-03 23:59:58
10508280,1100054,8400001,movie,0,,2025-01-13 00:00:00
10508538,1100015,0,movie,0,,2025-01-15 00:00:00
10508575,1100028,0,quiz,8,52.0,2025-01-15 23:59:58
10508916,1100084,8400001,movie,0,,2024-11-22 00:00:00
10508945,1100019,0,quiz,1,66.0,2024-12-05 00:00:00
10509075,1100048,8400001,movie,0,,2024-12-10 00:00:00
10509231,1100001,0,movie,0,,2024-11-06 23:59:58
10509295,1100062,0,movie,0,,2024-10-18 00:00:00
10509307,1100006,8400001,quiz,7,62.0,2024-12-05 00:00:00
10509425,1100023,0,quiz,8,50.0,2024-12-12 23:59:58
10509625,1100012,0,movie,0,,2024-12-07 23:59:58
10509686,1100083,8400002,quiz,7,77.0,2024-12-02 00:00:00
10509699,1100075,8400002,movie,0,,2024-11-08 00:00:00
10509740,1100062,0,movie,0,,2024-12-09 00:00:00
10509801,1100055,0,movie,0,,2024-12-03 00:00:00
10509921,1100060,8400002,quiz,10,58.0,2024-12-12 00:00:00
10510011,1100037,0,movie,0,,2024-12-12 00:00:00
10510111,1100037,0,quiz,6,92.0,2024-12-23 00:00:00
10510279,1100050,8400001,quiz,2,96.0,2024-11-06 00:00:00
10510298,1100074,8400002,movie,0,,2025-01-15 00:00:00
10510314,1100086,0,movie,0,,2024-10-27 23:59:58
10510613,1100036,0,quiz,4,62.0,2024-12-20 00:00:00
10510807,1100027,0,movie,0,,2024-10-24 00:00:00
10510945,1100045,0,movie,0,,2024-10-28 23:59:58
10510948,1100057,0,movie,0,,2024-11-12 00:00:00
10511010,1100036,0,quiz,6,78.0,2024-11-04 23:59:58
10511042,1100095,8400001,quiz,8,68.0,2024-10-22 00:00:00
10511251,1100063,8400001,quiz,9,93.0,2024-11-08 00:00:00
10511460,1100053,8400002,quiz,7,90.0,2025-01-13 00:00:00
10511544,1100067,8400001,quiz,5,52.0,2024-11-17 00:00:00
10511575,1100060,8400002,movie,0,,2024-10-31 00:00:00
10511580,1100098,8400001,movie,0,,2024-10-22 00:00:00
10511715,1100054,8400001,quiz,3,68.0,2024-11-20 00:00:00
10511955,1100044,0,movie,0,,2024-11-14 00:00:00
10512002,1100064,8400002,quiz,8,61.0,2024-12-11 00:00:00
10512158,1100070,0,movie,0,,2024-11-10 23:59:58
10512287,1100039,8400002,quiz,8,98.0,2024-11-06 00:00:00
10512433,1100045,0,quiz,9,62.0,2024-12-01 23:59:58
10512564,1100092,8400002,movie,0,,2025-01-08 00:00:00
10512666,1100045,0,movie,0,,2024-11-19 23:59:58
10512766,1100001,0,movie,0,,2024-11-13 00:00:00
10512906,1100049,8400002,movie,0,,2025-01-15 00:00:00
10512944,1100041,0,movie,0,,2024-11-19 23:59:58
